Sample	AF	Guide
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000224638786645574	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00037490095931109	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000236772601825203	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00052409536100115	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000187475751419838	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000266642115511531	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000196285502616402	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000145710304227531	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000168201435793942	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000275430388060894	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000262200648257144	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000344044036382248	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000206119218809016	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000413704128555349	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000252110752427145	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000246510627561153	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000134277846672183	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000135854939148603	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000170741911277548	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000425159587697907	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00026435953959928	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000111617420251341	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000215837890574609	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000376215042637185	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000216949048474187	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00019227366624429	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000273418820590321	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000147664740134192	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000225494407084307	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000157494048666668	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000702873861512546	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000314247812401148	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.0001752602300249	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000861014972877947	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000480043172319168	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000616539204880235	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00027355350281674	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000574845246680161	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000358808159435922	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000128152607845023	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000181165938174137	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000242701173500926	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.00017009817073733	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000435703745777151	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000212971512384068	c1+c2
SPIKE_CRISPR-Pol-RT_sgRNA_c1+c2	0.000318708331587486	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000209857221292621	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000378368054309037	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000214367269711779	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000489009143598528	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000179301705218656	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00025375492775598	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00016172938354008	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000135714577903016	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000175088214478154	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000231705481558189	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000234450838425175	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00031838688392383	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000199084969340292	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000388944347159807	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00024362893744223	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00021800116731549	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000125287464773649	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00012035224800206	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000156985230612124	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000398970353272024	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000265538874850105	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000112645151945712	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00019488263242217	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000347926472642832	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00020345580451959	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000185829681549705	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000257535491932331	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000138158511453144	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000222039598579681	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000143539796663704	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000696576115003288	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000302659613963353	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000165331404308047	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000848753439435362	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000478067420818841	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000627563235353605	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000257186088444352	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000521686505825325	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.00036178605243803	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000127214967190189	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000159394128354759	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000225825591473222	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000177651151984447	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000442623404761515	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000194221558139357	c1+c2
SPIKE_CRISPR-Pol-Lambda_NT_sgRNA	0.000285514997912748	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000295298356019826	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000476175934565942	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.00054454203815721	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000901259009253518	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000561147200298592	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000439352042340241	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000473654634113442	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000460527290794677	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000492584787258212	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000624723517253924	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000595998861764145	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000547953501736092	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.00043400190530936	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000659789910685955	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000552884316209937	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000375226337279784	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000359365760106288	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000296232402203317	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000330314213450192	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000668533279912788	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000399381490638991	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000243186027261846	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000245620904687408	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000428093332353954	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000381220679701719	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000333597795113689	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000412900493879356	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000252563407550988	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000326570429972465	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.00022197198596074	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000830148686441178	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000371602619919419	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000312646261649811	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.00104063277116024	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000675071729170215	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000790144286211821	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000378354641951724	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000736676953665019	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.00056558825471099	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000262890112707119	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000399210663519397	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000354396387667743	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000267433257196874	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000535622560061239	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000259992649545507	c1+c2
SPIKE_CRISPR-Pol-Lambda_sgRNA_c1+c2	0.000452853303888477	c1+c2
