Sample	AF	Guide
EGFP_NT_sgRNA	0.00303751297836205	a1+a2
EGFP_NT_sgRNA	0.00273696415605986	a1+a2
EGFP_NT_sgRNA	0.000817619769115525	a1+a2
EGFP_NT_sgRNA	0.000970605489394798	a1+a2
EGFP_NT_sgRNA	0.000384307217163363	a1+a2
EGFP_NT_sgRNA	0.00035462359122961	a1+a2
EGFP_NT_sgRNA	0.00111317786266878	a1+a2
EGFP_NT_sgRNA	0.000124064483504815	a1+a2
EGFP_NT_sgRNA	0.000155678503133895	a1+a2
EGFP_NT_sgRNA	0.000411644353771327	a1+a2
EGFP_NT_sgRNA	0.00481360912938196	a1+a2
EGFP_NT_sgRNA	0.00012799205874249	a1+a2
EGFP_NT_sgRNA	0.000127974502662659	a1+a2
EGFP_NT_sgRNA	0.000192027540043722	a1+a2
EGFP_NT_sgRNA	0.00177412256927568	a1+a2
EGFP_NT_sgRNA	0.000140380232048601	a1+a2
EGFP_NT_sgRNA	0.000238784227314448	a1+a2
EGFP_NT_sgRNA	9.15222565569842E-05	a1+a2
EGFP_NT_sgRNA	8.69591670691611E-05	a1+a2
EGFP_NT_sgRNA	0.000164191795566288	a1+a2
EGFP_NT_sgRNA	0.000163995318877519	a1+a2
EGFP_NT_sgRNA	0.000120093970956378	a1+a2
EGFP_NT_sgRNA	0.00025206043394082	a1+a2
EGFP_NT_sgRNA	0.000108952809656457	a1+a2
EGFP_NT_sgRNA	0.000235048536807112	a1+a2
EGFP_NT_sgRNA	0.000394792245002381	a1+a2
EGFP_NT_sgRNA	8.87289806304343E-05	a1+a2
EGFP_NT_sgRNA	9.16489653319805E-05	a1+a2
EGFP_NT_sgRNA	0.000382597399201596	a1+a2
EGFP_NT_sgRNA	0.000155678619311926	a1+a2
EGFP_NT_sgRNA	0.000142592732055955	a1+a2
EGFP_NT_sgRNA	0.000276011474941868	a1+a2
EGFP_NT_sgRNA	0.000134023399941513	a1+a2
EGFP_NT_sgRNA	0.000186838728451267	a1+a2
EGFP_sgRNA_a1+a2	0.0044280506706662	a1+a2
EGFP_sgRNA_a1+a2	0.00041036114614727	a1+a2
EGFP_sgRNA_a1+a2	0.00276497903122229	a1+a2
EGFP_sgRNA_a1+a2	0.00233007270803925	a1+a2
EGFP_sgRNA_a1+a2	0.000823113581989961	a1+a2
EGFP_sgRNA_a1+a2	0.000952792419897239	a1+a2
EGFP_sgRNA_a1+a2	0.000411652222221472	a1+a2
EGFP_sgRNA_a1+a2	0.000312895400420701	a1+a2
EGFP_sgRNA_a1+a2	0.00104301756871175	a1+a2
EGFP_sgRNA_a1+a2	0.000204204285347614	a1+a2
EGFP_sgRNA_a1+a2	0.000186683024717903	a1+a2
EGFP_sgRNA_a1+a2	0.000466602836358507	a1+a2
EGFP_sgRNA_a1+a2	0.00444168711922499	a1+a2
EGFP_sgRNA_a1+a2	0.000160680185426197	a1+a2
EGFP_sgRNA_a1+a2	0.000171288090951537	a1+a2
EGFP_sgRNA_a1+a2	0.000213323784153386	a1+a2
EGFP_sgRNA_a1+a2	0.00160007520703875	a1+a2
EGFP_sgRNA_a1+a2	0.000220015434189512	a1+a2
EGFP_sgRNA_a1+a2	0.000322320416491974	a1+a2
EGFP_sgRNA_a1+a2	0.000191774401426534	a1+a2
EGFP_sgRNA_a1+a2	0.000115622614441761	a1+a2
EGFP_sgRNA_a1+a2	0.000198466096534156	a1+a2
EGFP_sgRNA_a1+a2	0.000247721860152797	a1+a2
EGFP_sgRNA_a1+a2	0.000188071749923434	a1+a2
EGFP_sgRNA_a1+a2	0.000285640754208179	a1+a2
EGFP_sgRNA_a1+a2	0.000129826531840771	a1+a2
EGFP_sgRNA_a1+a2	0.00023912634845636	a1+a2
EGFP_sgRNA_a1+a2	0.0003972854249423	a1+a2
EGFP_sgRNA_a1+a2	0.000119725339368889	a1+a2
EGFP_sgRNA_a1+a2	0.000176154449324311	a1+a2
EGFP_sgRNA_a1+a2	0.000423407731694237	a1+a2
EGFP_sgRNA_a1+a2	0.000291807735959281	a1+a2
EGFP_sgRNA_a1+a2	0.00017333832062987	a1+a2
EGFP_sgRNA_a1+a2	0.000272395555172711	a1+a2
EGFP_sgRNA_a1+a2	0.000138511845449438	a1+a2
EGFP_sgRNA_a1+a2	0.000209832424090062	a1+a2
